33,Standing,10254604,-2.4561,-3.2007,10.6519;
33,Standing,10315842,-2.4487,-3.2324,10.6470;
33,Standing,10366846,-2.5854,-3.1445,10.7495;
33,Standing,10417829,-2.5464,-3.0762,10.7324;
33,Standing,10468828,-2.5952,-3.0566,10.7153;
33,Standing,10519828,-2.5879,-3.2227,10.6812;
33,Standing,10570828,-2.5586,-3.3032,10.6714;
33,Standing,10621828,-2.5073,-3.1982,10.6689;
33,Standing,10672828,-2.6587,-3.1372,10.6885;
33,Standing,10723828,-2.6001,-3.0933,10.6055;
33,Standing,10774828,-2.6270,-3.1934,10.6201;
33,Standing,10825828,-2.6538,-3.1958,10.6616;
33,Standing,10876828,-2.5830,-3.2275,10.6104;
33,Standing,10927828,-2.6807,-3.3105,10.6738;
33,Standing,10978828,-2.6050,-3.3569,10.6885;
33,Standing,11029828,-2.6562,-3.2861,10.6030;
33,Standing,11080828,-2.6660,-3.2617,10.5884;
33,Standing,11131828,-2.7979,-3.3569,10.5444;
33,Standing,11182828,-2.7930,-3.3667,10.5396;
33,Standing,11233828,-2.6392,-3.2690,10.7446;
33,Standing,11284828,-2.8149,-3.2324,10.5054;
33,Standing,11335828,-3.0249,-3.1055,10.5835;
33,Standing,11386828,-2.8760,-3.1152,10.6128;
33,Standing,11437828,-2.6978,-3.4058,10.5273;
33,Standing,11488828,-2.7661,-3.4277,10.6250;
33,Standing,11539828,-2.8711,-3.5010,10.4419;
33,Standing,11590828,-2.7832,-3.4473,10.4834;
33,Standing,11641828,-2.8833,-3.2520,10.5127;
33,Standing,11692828,-2.8613,-3.4546,10.4541;
33,Standing,11743828,-2.8369,-3.3813,10.4761;
33,Standing,11794828,-2.8125,-3.2617,10.5322;
33,Standing,11845828,-2.8809,-3.4961,10.5566;
33,Standing,11896828,-2.9248,-6.2524,-0.3149;
33,Standing,11947828,-2.8442,-3.2739,10.5859;
33,Standing,11998828,-2.9590,-3.2959,10.5298;
33,Standing,12049828,-3.0371,-3.2812,10.5347;
33,Standing,12100828,-2.9932,-3.2178,10.5347;
33,Standing,12151828,-3.0591,-3.2080,10.5688;
33,Standing,12202828,-3.0200,-3.2129,10.4761;
33,Standing,12253828,-2.9639,-3.3032,10.5225;
33,Standing,12304828,-3.1104,-3.2275,10.5054;
33,Standing,12355828,-3.1348,-3.2080,10.5176;
33,Standing,12406828,-3.1665,-3.1836,10.4688;
33,Standing,12457828,-3.1665,-3.1934,10.5249;
33,Standing,12508828,-3.1250,-3.1982,10.5322;
33,Standing,12559828,-3.1226,-3.2495,10.5151;
33,Standing,12610828,-3.1689,-3.2764,10.4517;
33,Standing,12661828,-3.2422,-3.1494,10.4370;
33,Standing,12712828,-3.2642,-3.1519,10.4712;
33,Standing,12763828,-3.2104,-3.1079,10.4907;
33,Standing,12814828,-3.2959,-3.0591,10.4761;
33,Standing,12865828,-3.3252,-3.1250,10.4443;
33,Standing,12916828,-3.3130,-3.3862,10.3442;
33,Standing,12967828,-3.3423,-3.4717,10.2856;
33,Standing,13018828,-3.3521,-3.4619,10.1807;
33,Standing,13069828,-3.4741,-3.1274,10.3857;
33,Standing,13120828,-3.5303,-3.1006,10.3613;
33,Standing,13171828,-3.4741,-3.1323,10.3613;
33,Standing,13222828,-3.4888,-3.2666,10.2808;
33,Standing,13273828,-3.6401,-3.1470,10.1782;
33,Standing,13324828,-3.7695,-3.2642,10.3101;
33,Standing,13375828,-3.8745,-3.3887,10.1733;
33,Standing,13426828,-3.9233,-3.4497,10.0757;
33,Standing,13477828,-3.8989,-3.5010,10.0342;
33,Standing,13528828,-3.9575,-3.2910,10.1001;
33,Standing,13579828,-4.0234,-3.2446,10.0879;
33,Standing,13630828,-3.9868,-3.0640,10.1904;
33,Standing,13681828,-3.9844,-3.2764,10.1196;
33,Standing,13732828,-3.9087,-3.4399,10.0391;
33,Standing,13783828,-3.8647,-3.2861,10.1636;
33,Standing,13834828,-3.9478,-3.3276,10.0879;
33,Standing,13885828,-3.9551,-3.3813,10.0928;
33,Standing,13936828,-3.9111,-3.4204,10.0464;
33,Standing,13987828,-3.9526,-3.5059,10.0488;
33,Standing,14038828,-3.9478,-3.4253,10.1270;
