33,Sitting,10178739,3.3594,-9.2822,1.2695;
33,Sitting,10239839,3.4180,-9.2603,1.3550;
33,Sitting,10290843,3.3765,-9.2480,1.2671;
33,Sitting,10341826,3.4351,-9.2822,1.2695;
33,Sitting,10392825,3.3569,-9.3555,1.3354;
33,Sitting,10443825,3.4009,-9.3213,1.3062;
33,Sitting,10494825,3.3984,-9.2920,1.2842;
33,Sitting,10545825,3.3813,-9.2749,1.2939;
33,Sitting,10596825,3.4131,-9.2725,1.2549;
33,Sitting,10647825,3.4644,-9.2944,1.2573;
33,Sitting,10698825,3.4619,-9.2285,1.1523;
33,Sitting,10749825,3.4619,-9.3164,1.2720;
33,Sitting,10800825,3.4888,-9.2578,1.2695;
33,Sitting,10851825,3.4009,-9.2993,1.1768;
33,Sitting,10902825,3.4570,-9.3335,1.2476;
33,Sitting,10953825,3.3789,-9.3066,1.2402;
33,Sitting,11004825,3.3813,-9.3018,1.2451;
33,Sitting,11055825,3.4082,-9.2334,1.2305;
33,Sitting,11106825,3.4033,-9.3628,1.3428;
33,Sitting,11157825,3.4375,-9.3237,1.2109;
33,Sitting,11208825,3.3862,-9.2090,1.2134;
33,Sitting,11259825,3.4497,-9.2603,1.1865;
33,Sitting,11310825,3.4448,-9.2969,1.2817;
33,Sitting,11361825,3.4277,-9.2871,1.3477;
33,Sitting,11412825,3.3203,-9.2578,1.2402;
33,Sitting,11463825,3.3105,-9.2651,1.1646;
33,Sitting,11514825,3.4131,-9.2651,1.2280;
33,Sitting,11565825,3.3862,-9.3262,1.2720;
33,Sitting,11616825,3.4692,-9.2529,1.2646;
33,Sitting,11667825,3.3960,-9.2529,1.1597;
33,Sitting,11718825,3.3789,-9.3604,1.1963;
33,Sitting,11769825,3.3423,-9.3237,1.2329;
33,Sitting,11820825,3.3569,-9.3726,1.2427;
33,Sitting,11871825,3.4399,-9.2285,1.2622;
33,Sitting,11922825,3.4839,-9.2529,1.2280;
33,Sitting,11973825,3.5645,-9.2285,1.3257;
33,Sitting,12024825,3.4790,-9.3384,1.2695;
33,Sitting,12075825,3.4790,-9.2432,1.1841;
33,Sitting,12126825,3.4277,-9.2480,1.2231;
33,Sitting,12177825,3.4082,-9.3823,1.2598;
33,Sitting,12228825,3.4326,-9.2920,1.2769;
33,Sitting,12279825,3.4229,-9.2773,1.2378;
33,Sitting,12330825,3.5083,-9.2627,1.2354;
33,Sitting,12381825,3.4448,-9.2432,1.1963;
33,Sitting,12432825,3.4814,-9.2432,1.1255;
33,Sitting,12483825,3.4277,-9.3384,1.1450;
33,Sitting,12534825,3.3423,-9.3286,1.1987;
33,Sitting,12585825,3.4131,-9.3115,1.1963;
33,Sitting,12636825,3.4277,-9.3066,1.1670;
33,Sitting,12687825,3.4448,-9.2212,1.2451;
33,Sitting,12738825,3.4155,-9.2725,1.1938;
