33,Walking,10591821,-0.7837,-0.0830,9.1162;
33,Walking,10652834,-0.3076,-0.5103,11.8994;
33,Walking,10703838,2.3437,-3.3594,12.6465;
33,Walking,10754821,4.2651,-4.6411,15.7031;
33,Walking,10805820,1.5918,1.5063,9.8267;
33,Walking,10856820,2.4731,2.6318,16.3574;
33,Walking,10907820,-4.4678,-4.8169,8.7183;
33,Walking,10958820,-3.3936,4.2090,9.2432;
33,Walking,11009820,-1.2207,3.0762,15.3442;
33,Walking,11060820,-1.9629,1.0645,9.6558;
33,Walking,11111820,-2.2388,0.2490,10.1563;
33,Walking,11162820,-3.2202,-0.2930,12.1533;
33,Walking,11213820,-1.4648,-1.0596,11.4307;
33,Walking,11264820,-2.0654,-0.0220,11.7651;
33,Walking,11315820,-1.3745,0.8813,11.6357;
33,Walking,11366820,-1.7627,1.1938,11.6113;
33,Walking,11417820,-2.5635,0.1660,11.5894;
33,Walking,11468820,-2.0215,-0.4712,11.4819;
33,Walking,11519820,-1.7212,0.7202,11.5308;
33,Walking,11570820,-1.2500,1.9824,11.6016;
33,Walking,11621820,-2.1069,0.3345,11.2793;
33,Walking,11672820,-2.1533,-0.9180,11.8530;
33,Walking,11723820,-3.5767,-0.7495,12.8760;
33,Walking,11774820,-3.3154,0.7227,12.6782;
33,Walking,11825820,0.0024,2.3242,12.3950;
33,Walking,11876820,1.4966,1.9385,12.5024;
33,Walking,11927820,0.2319,0.0171,12.1289;
33,Walking,11978820,-2.2339,3.3179,12.1948;
33,Walking,12029820,-5.8301,3.0225,11.8530;
33,Walking,12080820,1.6846,-2.3584,11.0205;
33,Walking,12131820,0.3076,0.2808,11.2695;
33,Walking,12182820,-0.3491,1.4673,9.5288;
33,Walking,12233820,-0.8203,0.9473,9.0771;
33,Walking,12284820,-0.5615,1.0645,10.0317;
33,Walking,12335820,1.7432,-1.5845,11.9214;
33,Walking,12386820,4.1553,-8.8599,16.7773;
33,Walking,12437820,0.6714,0.0342,9.0161;
33,Walking,12488820,-0.0635,1.4063,19.5654;
33,Walking,12539820,-3.8794,-4.3286,8.4912;
33,Walking,12590820,-5.3809,8.9551,11.3086;
33,Walking,12641820,-3.0273,5.8228,12.4170;
33,Walking,12692820,-1.8408,0.2588,9.4067;
33,Walking,12743820,-2.1680,0.0073,10.4346;
33,Walking,12794820,-2.5269,-2.0215,13.0615;
33,Walking,12845820,-1.1450,-0.9985,10.8081;
33,Walking,12896820,-3.3472,0.5420,11.3721;
33,Walking,12947820,-2.0337,1.4844,11.4429;
33,Walking,12998820,-1.6138,2.2559,11.7065;
33,Walking,13049820,-2.0215,-0.3979,11.9385;
33,Walking,13100820,-1.5137,-1.3818,11.6504;
33,Walking,13151820,-2.4170,0.6836,11.0303;
33,Walking,13202820,-2.0166,2.0239,11.7456;
33,Walking,13253820,-2.8589,0.4663,10.8691;
33,Walking,13304820,-3.2275,-1.2207,12.3633;
33,Walking,13355820,-2.1680,0.2710,12.4902;
33,Walking,13406820,-1.2793,2.0996,12.1338;
33,Walking,13457820,-0.6689,2.2485,11.9067;
33,Walking,13508820,0.0439,1.5186,12.6636;
33,Walking,13559820,-1.3306,1.9702,12.2778;
33,Walking,13610820,-4.7900,3.1396,11.5234;
33,Walking,13661820,-2.6538,-1.1719,10.6836;
33,Walking,13712820,4.2041,1.1646,12.6343;
33,Walking,13763820,-0.9009,1.4331,10.5322;
33,Walking,13814820,-1.3940,1.4014,8.4937;
33,Walking,13865820,-1.1694,1.1182,8.5693;
33,Walking,13916820,-1.8433,1.2354,9.9976;
33,Walking,13967820,4.1895,-3.4082,14.6069;
33,Walking,14069820,-0.0928,2.0190,9.1577;
33,Walking,14120820,-3.3130,4.9023,19.7876;
33,Walking,14171820,9.8730,-10.9595,19.6777;
33,Walking,14222820,-1.6187,4.1724,6.1084;
33,Walking,14273820,-2.8540,8.0811,10.2271;
33,Walking,14324820,-4.1553,3.3203,13.1812;
33,Walking,14375820,-0.1953,0.7642,8.9136;
33,Walking,14426820,-4.7607,-3.0396,13.6841;
33,Walking,14477820,-1.5381,-5.4907,10.7983;
33,Walking,14528820,-0.1318,2.0947,11.8262;
33,Walking,14579820,-2.3975,2.6758,11.8652;
33,Walking,14630820,-2.0850,2.0557,10.6592;
33,Walking,14681820,-3.3105,2.1704,11.7456;
33,Walking,14732820,-2.1460,1.0205,11.6382;
33,Walking,14783820,-1.7041,0.1978,11.6064;
33,Walking,14834820,-2.0898,0.5737,11.4868;
33,Walking,14885820,-1.5723,0.3027,11.6602;
33,Walking,14936820,-2.1143,-0.4370,12.0435;
33,Walking,14987820,-1.6138,-0.6641,13.6230;
33,Walking,15038820,-2.0288,-1.2305,12.5488;
33,Walking,15089820,-1.2915,1.6748,11.4648;
33,Walking,15140820,2.5659,3.6963,11.8140;
33,Walking,15191820,1.2598,0.2051,12.1899;
33,Walking,15242820,-6.4526,2.8052,13.3130;
33,Walking,15293820,-4.7974,2.2363,11.4087;
33,Walking,15344820,3.0762,-2.1777,12.1021;
33,Walking,15395820,-0.9863,1.2549,10.9766;
33,Walking,15446820,-0.3174,2.5366,8.3154;
33,Walking,15497820,-1.7700,1.2573,8.7183;
33,Walking,15548820,-1.5161,0.8130,11.7432;
33,Walking,15599820,9.7290,-13.6523,18.2666;
33,Walking,15650820,0.0879,-1.7310,13.2666;
33,Walking,15701820,-0.1123,5.5029,9.2651;
33,Walking,15752820,-2.7759,5.1782,15.5029;
33,Walking,15803820,5.8252,-10.0342,21.5869;
33,Walking,15854820,-5.6250,4.1382,8.6377;
33,Walking,15905820,-1.6406,6.9312,9.9121;
33,Walking,15956820,-3.3252,3.2031,12.5659;
33,Walking,16007820,-1.3477,-0.0684,8.5400;
33,Walking,16058820,-2.2998,-0.8789,12.2412;
33,Walking,16109820,-2.6074,-1.6357,11.4429;
33,Walking,16160820,-2.6782,-0.3027,10.4028;
33,Walking,16211820,-2.4487,1.1401,11.6089;
33,Walking,16262820,-2.1753,1.4087,11.4917;
33,Walking,16313820,-1.8994,1.5625,12.1240;
33,Walking,16364820,-1.4355,0.3296,11.6602;
33,Walking,16415820,-1.4941,-0.4785,11.7139;
33,Walking,16466820,-1.5015,-0.2173,11.3428;
33,Walking,16517820,-2.4609,0.8350,11.1182;
33,Walking,16568820,-2.2681,-0.2295,10.8057;
33,Walking,16619820,-2.5073,-1.1108,13.5522;
33,Walking,16670820,-3.5474,1.0571,12.5293;
33,Walking,16721820,-1.9116,2.0508,11.1938;
33,Walking,16772820,1.0352,2.3047,12.0947;
33,Walking,16823820,2.2046,0.4077,12.5903;
33,Walking,16874820,-1.0693,1.0303,12.7539;
33,Walking,16925820,-7.3608,3.6523,12.1143;
33,Walking,16976820,2.1289,-2.4023,11.5918;
33,Walking,17027820,0.9839,-0.2734,11.8042;
33,Walking,17078820,-1.3062,1.2451,9.6875;
33,Walking,17129820,-0.6323,1.9312,8.7378;
33,Walking,17180820,-0.6567,2.0825,8.7402;
33,Walking,17231820,-0.2686,0.8057,12.1143;
33,Walking,17282820,8.9380,-11.5332,18.4595;
33,Walking,17333820,-0.3784,-2.0874,11.8359;
33,Walking,17384820,-1.2231,3.8794,18.2666;
33,Walking,17435820,4.4458,-0.2734,15.5981;
33,Walking,17486820,-1.7090,-1.6626,7.7124;
33,Walking,17537820,-2.0264,6.3623,10.7837;
33,Walking,17588820,-2.3413,1.0815,12.0288;
33,Walking,17639820,-1.2231,0.1489,9.0771;
33,Walking,17690820,-2.6685,0.5371,12.9150;
33,Walking,17741820,-2.7319,-1.2134,10.9595;
33,Walking,17792820,-2.1777,-0.9692,11.0840;
33,Walking,17843820,-2.5635,0.5566,11.4917;
33,Walking,17894820,-1.9800,1.7480,11.5454;
33,Walking,17945820,-2.1533,1.7407,11.8384;
33,Walking,17996820,-1.9019,0.7153,11.7529;
33,Walking,18047820,-1.5723,-0.0586,11.6602;
33,Walking,18098820,-0.9741,1.0132,11.5991;
33,Walking,18149820,-2.3804,0.5591,10.8008;
33,Walking,18200820,-2.8955,0.1392,11.2061;
33,Walking,18251820,-2.4707,-0.6567,12.9248;
33,Walking,18302820,-3.3154,0.0098,13.0762;
33,Walking,18353820,-2.6733,2.2754,11.0498;
33,Walking,18404820,0.2661,3.0884,11.4209;
33,Walking,18455820,0.8765,0.2881,12.4902;
33,Walking,18506820,1.2695,-1.1499,11.6064;
33,Walking,18557820,-2.4756,2.4902,12.9395;
33,Walking,18608820,-7.8198,3.2715,11.9116;
33,Walking,18659820,2.7954,-1.8652,11.1914;
33,Walking,18710820,0.4395,-0.2344,11.3037;
33,Walking,18761820,-1.2842,1.6479,10.1636;
33,Walking,18812820,-0.7861,1.5796,9.6851;
