33,Jogging,11363545,-3.2495,-0.6372,9.8022;
33,Jogging,11424839,2.3730,-3.0151,12.7734;
33,Jogging,11475843,2.8613,0.4956,11.7993;
33,Jogging,11526826,-2.3828,2.5391,13.9673;
33,Jogging,11577825,-4.0723,-0.5811,10.8203;
33,Jogging,11628825,-5.4028,-3.7500,16.5918;
33,Jogging,11679825,-3.4741,-3.6279,14.5947;
33,Jogging,11730825,7.5537,1.3989,12.7588;
33,Jogging,11781825,2.7490,-5.3760,9.2187;
33,Jogging,11832825,10.1099,-5.5054,9.8560;
33,Jogging,11883825,-3.3154,6.0645,17.6245;
33,Jogging,11934825,-3.7573,7.9492,14.9951;
33,Jogging,12036825,2.0288,-9.0210,13.2251;
33,Jogging,12087825,-1.8823,-6.6553,4.9634;
33,Jogging,12138825,3.9648,-0.3418,0.4858;
33,Jogging,12189825,-6.1084,5.4956,2.7393;
33,Jogging,12240825,3.6963,11.8945,26.1938;
33,Jogging,12291825,-1.2207,-0.9155,13.1348;
33,Jogging,12342825,-8.9819,-2.0825,18.3374;
33,Jogging,12393825,-12.1118,-6.6040,14.3872;
33,Jogging,12444825,9.5117,-9.0894,9.2627;
33,Jogging,12495825,-0.2759,-2.8906,5.1880;
33,Jogging,12546825,-0.0903,-4.9878,-4.0210;
33,Jogging,12597825,2.6318,-4.6191,14.5337;
33,Jogging,12648825,-1.7676,11.6406,30.4224;
33,Jogging,12699825,-2.4951,0.4614,18.9160;
33,Jogging,12750825,-1.5674,-5.6470,16.7163;
33,Jogging,12801825,-1.1768,-2.4878,7.7637;
33,Jogging,12852825,2.7148,1.3135,4.0063;
33,Jogging,12903825,-3.8159,-2.6270,-0.0269;
33,Jogging,12954825,-0.3784,-0.1074,0.3101;
33,Jogging,13005825,2.7930,0.3027,8.4668;
33,Jogging,13056825,-3.8501,8.1299,17.7954;
33,Jogging,13107825,-0.9009,3.8989,12.4341;
33,Jogging,13158825,-8.1885,0.2124,25.8008;
33,Jogging,13209825,-9.1724,-3.6890,10.1172;
33,Jogging,13260825,4.6631,-7.5513,8.3618;
33,Jogging,13311825,-2.3389,-3.3447,-0.0293;
33,Jogging,13362825,2.3291,-8.7769,0.5225;
33,Jogging,13413825,-0.3931,-1.4307,25.0952;
33,Jogging,13464825,-1.1353,17.2412,33.0103;
33,Jogging,13515825,-3.9404,1.4063,15.4956;
33,Jogging,13566825,-2.0923,-0.9277,12.2559;
33,Jogging,13617825,-4.5654,2.6343,4.7363;
33,Jogging,13668825,4.8511,-0.8374,-3.0420;
33,Jogging,13719825,-3.7231,-8.7256,3.4106;
33,Jogging,13770825,15.6323,-2.5586,17.2656;
33,Jogging,13821825,-15.1489,21.5015,39.9988;
33,Jogging,13872825,-2.0996,5.7324,5.0757;
33,Jogging,13923825,-4.1064,6.4502,19.1748;
33,Jogging,13974825,-0.4614,-1.2769,15.3125;
33,Jogging,14025825,15.1099,-9.5752,18.0127;
33,Jogging,14076825,-1.2085,-4.0674,5.6274;
33,Jogging,14127825,-0.5884,-5.3833,0.5347;
33,Jogging,14178825,1.1694,-9.5508,8.8452;
33,Jogging,14229825,3.0347,11.4063,36.1206;
33,Jogging,14280825,-8.4448,12.6172,32.8345;
33,Jogging,14331825,-2.0532,-1.3452,13.2056;
33,Jogging,14382825,-1.3062,0.6372,7.9126;
33,Jogging,14433825,0.9082,1.1719,5.1782;
33,Jogging,14484825,-1.6797,-4.9170,0.1904;
33,Jogging,14535825,-5.1465,-5.7593,3.8770;
33,Jogging,14586825,3.4863,3.5596,39.9988;
33,Jogging,14637825,-2.6855,14.0527,12.1484;
33,Jogging,14688825,-8.0908,3.4424,9.1211;
33,Jogging,14739834,-4.0796,0.8203,21.8799;
33,Jogging,14790825,-2.0679,-2.2534,8.5815;
33,Jogging,14841825,7.9541,-7.2974,14.5142;
33,Jogging,14892825,2.3437,-8.0762,3.8184;
33,Jogging,14943825,2.7661,-8.4985,0.5298;
33,Jogging,14994825,-2.5977,-1.1304,22.7881;
33,Jogging,15045825,-1.1353,18.5400,30.5127;
33,Jogging,15096825,-3.2886,3.6475,14.4458;
33,Jogging,15147825,-3.5815,-1.4258,13.6401;
33,Jogging,15198825,-2.0703,2.3853,4.7168;
33,Jogging,15249825,2.6953,2.2754,-1.1060;
33,Jogging,15300825,-0.0488,-9.6875,1.4722;
33,Jogging,15351825,10.2173,-10.9229,15.4761;
33,Jogging,15402825,-10.4297,12.3877,31.6724;
33,Jogging,15453825,-7.9614,10.4346,6.4917;
33,Jogging,15504825,-2.1313,6.3574,17.0801;
33,Jogging,15555825,-3.4595,-1.3452,15.1392;
33,Jogging,15606825,-11.2207,-2.8516,9.7290;
33,Jogging,15657825,11.5796,-12.7979,9.0454;
33,Jogging,15708825,-0.0757,-6.2305,2.5537;
33,Jogging,15759825,0.4370,-7.1631,8.0762;
33,Jogging,15810825,4.7144,20.4565,39.9988;
33,Jogging,15861825,-5.1294,13.5645,23.6890;
33,Jogging,15912825,-3.8989,-2.9663,15.1953;
33,Jogging,15963825,-3.0103,-1.0132,6.8481;
33,Jogging,16014825,2.8638,2.1069,1.5137;
33,Jogging,16065825,-3.4570,-9.9097,1.0059;
33,Jogging,16116825,8.5254,-15.4126,6.9214;
33,Jogging,16167825,-5.4077,19.3359,39.9988;
33,Jogging,16218825,-2.4023,11.1011,8.1567;
33,Jogging,16269825,-2.8052,9.9341,11.3745;
33,Jogging,16320825,-1.4453,1.5991,23.1543;
33,Jogging,16371825,-5.1733,-4.0601,14.2871;
33,Jogging,16422825,14.0698,-13.6304,11.8262;
33,Jogging,16473825,0.3149,-10.9277,2.8101;
33,Jogging,16524825,1.5527,-8.5937,-0.1489;
33,Jogging,16575825,-3.4937,1.3916,22.8516;
33,Jogging,16626825,-1.2329,19.7534,31.2427;
33,Jogging,16677825,-2.3071,3.1641,13.8599;
33,Jogging,16728825,-6.1865,-1.0010,11.7896;
33,Jogging,16779825,0.0806,1.5063,5.7690;
33,Jogging,16830825,0.7422,-6.4624,2.7271;
33,Jogging,16881825,-5.1245,-4.1821,3.2031;
33,Jogging,16932825,3.5278,7.2778,14.3896;
33,Jogging,16983825,-11.2061,19.4409,33.6304;
33,Jogging,17034825,1.1133,4.7949,4.2163;
33,Jogging,17085825,-6.7065,5.9644,24.2847;
33,Jogging,17136825,-4.3750,-1.6528,14.5728;
33,Jogging,17187825,19.6362,-9.0698,18.6548;
33,Jogging,17238825,-2.0825,-4.6973,6.2280;
33,Jogging,17289825,-0.7007,-11.1426,0.8447;
33,Jogging,17340825,3.6328,-7.7173,16.7383;
33,Jogging,17391825,4.0137,26.9751,39.9988;
33,Jogging,17442825,-3.6841,13.3325,17.7515;
33,Jogging,17493825,-9.4458,-0.7959,16.2598;
33,Jogging,17544825,0.6445,2.7856,6.4258;
33,Jogging,17595825,-1.2671,2.5928,4.3774;
33,Jogging,17646825,-0.4395,-4.1748,-1.2817;
33,Jogging,17697825,-11.2280,-11.8701,4.1846;
33,Jogging,17748825,9.3506,5.1978,39.9988;
33,Jogging,17799825,-8.0371,12.6489,12.1143;
33,Jogging,17850825,-7.9370,6.8213,12.9395;
33,Jogging,17901825,-2.7368,3.3276,17.7808;
33,Jogging,17952825,-3.2715,-1.0620,9.1382;
33,Jogging,18003825,-1.7773,-3.1738,7.3511;
33,Jogging,18054825,6.0229,-9.0063,5.7715;
33,Jogging,18105825,0.6714,-9.4995,-2.0312;
33,Jogging,18156825,-3.2397,1.7651,29.7192;
33,Jogging,18207825,2.7734,19.6069,30.6787;
33,Jogging,18258825,-3.4619,4.8950,15.2148;
33,Jogging,18309825,-5.3809,-0.2368,10.6885;
33,Jogging,18360825,-0.7495,-0.2344,3.9160;
33,Jogging,18411825,1.4600,-0.2026,1.7773;
33,Jogging,18462825,-0.4102,-12.1704,3.5425;
33,Jogging,18513825,13.7988,-2.0728,18.0615;
33,Jogging,18564825,-6.6821,14.4507,29.5752;
33,Jogging,18615825,-4.2725,9.4897,8.0713;
33,Jogging,18666825,-1.0596,3.2422,20.2368;
33,Jogging,18717825,-5.4126,-1.5967,14.2456;
33,Jogging,18768825,7.8101,-9.1528,12.4292;
33,Jogging,18819825,1.6943,-5.7275,6.0791;
33,Jogging,18870825,-0.7104,-5.7935,3.2935;
33,Jogging,18921825,1.9678,-7.0557,15.8472;
33,Jogging,18972825,3.4180,19.2822,39.9988;
33,Jogging,19023825,-5.7446,13.0933,16.6309;
33,Jogging,19074825,-4.9683,3.5498,14.2114;
33,Jogging,19125825,-1.9800,-2.4805,5.1562;
33,Jogging,19176825,2.3389,-0.4175,1.5845;
33,Jogging,19227825,-1.8188,-7.8076,-0.2686;
33,Jogging,19278825,-0.5420,-3.0664,-0.3491;
33,Jogging,19329825,2.2266,20.3174,39.9988;
33,Jogging,19380825,-0.2881,4.7974,5.7104;
33,Jogging,19431825,-14.4507,4.4434,11.0449;
33,Jogging,19482825,-2.7661,1.1743,17.7759;
33,Jogging,19533825,-0.8496,-2.1899,12.1753;
33,Jogging,19584825,12.8442,-8.0200,11.3940;
33,Jogging,19635825,-0.9399,-6.0840,4.6753;
33,Jogging,19686825,2.3511,-11.9238,4.1699;
33,Jogging,19737825,-5.2100,5.2441,28.0347;
33,Jogging,19788825,-5.2661,16.1841,27.1289;
33,Jogging,19839825,-6.3501,3.0811,10.2124;
33,Jogging,19890825,-0.8057,4.2358,8.8696;
33,Jogging,19941825,0.6641,1.1890,6.0840;
33,Jogging,19992825,1.4746,-12.0679,4.0625;
33,Jogging,20043825,-4.8047,-4.4312,1.3477;
33,Jogging,20094825,-3.2397,12.0581,27.3438;
33,Jogging,20145825,-4.1235,12.1851,14.7144;
33,Jogging,20196825,-3.4155,4.0674,5.8838;
33,Jogging,20247825,-2.8247,3.0469,24.4287;
33,Jogging,20298825,-3.4155,-0.3296,9.8364;
33,Jogging,20349825,12.1924,-5.7935,16.7847;
33,Jogging,20400825,1.2476,-5.2051,6.2427;
33,Jogging,20451825,-0.6494,-9.5337,4.8120;
33,Jogging,20502825,1.0278,-2.2827,15.8105;
33,Jogging,20553825,-8.7207,10.5762,30.8691;
33,Jogging,20604825,-7.1338,7.9785,15.1611;
33,Jogging,20655825,0.2881,5.2246,11.4063;
33,Jogging,20706825,-0.3149,2.6904,6.4526;
33,Jogging,20757825,1.5430,1.2695,3.5986;
33,Jogging,20808825,-3.5132,-3.4937,2.4731;
33,Jogging,20859825,-2.2827,-0.4370,2.4463;
33,Jogging,20910825,-1.3159,7.3462,29.2310;
33,Jogging,20961825,-1.8408,8.0835,15.5981;
33,Jogging,21012825,-0.7666,3.1519,13.0591;
33,Jogging,21063825,-6.2646,1.1816,16.7700;
33,Jogging,21114825,-1.6357,-3.1201,9.8584;
33,Jogging,21165825,5.1074,-2.7832,11.3843;
33,Jogging,21216825,1.5356,-5.8130,4.3726;
33,Jogging,21267825,0.4126,-8.8354,3.0981;
33,Jogging,21318825,-0.8716,-1.5820,18.8184;
33,Jogging,21369825,-5.3589,13.9966,31.5015;
33,Jogging,21420825,-2.6465,9.0967,13.8086;
33,Jogging,21471825,-1.4795,-0.1050,12.6978;
33,Jogging,21522825,-1.1279,2.9175,5.2856;
33,Jogging,21573825,2.9712,1.6479,1.9360;
33,Jogging,21624825,-6.6797,-8.2812,0.4810;
33,Jogging,21675825,-4.5557,-0.9717,7.2778;
33,Jogging,21726825,0.0391,10.0073,21.1450;
33,Jogging,21777825,-3.7109,9.1309,15.5127;
33,Jogging,21828826,-3.6792,2.3169,12.3169;
33,Jogging,21879825,-6.1694,0.7446,17.9541;
33,Jogging,21930825,-4.9072,-2.6611,8.3545;
33,Jogging,21981825,12.5977,-3.7109,16.3452;
33,Jogging,22032825,0.0928,-6.1865,4.9707;
33,Jogging,22083825,4.2676,-12.7246,3.1714;
33,Jogging,22134825,-0.8887,-2.4878,16.6650;
33,Jogging,22185825,-12.6392,9.8218,28.7256;
33,Jogging,22236825,-0.2783,9.1602,16.9043;
33,Jogging,22287825,-1.5918,5.1538,10.5835;
33,Jogging,22338825,-0.7544,2.6782,8.0396;
33,Jogging,22389825,2.9712,0.1270,5.2856;
33,Jogging,22440825,-4.0601,-7.0630,6.9482;
